crop_path,label,label_name,source_image,source_relative_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_x1,crop_y1,crop_x2,crop_y2,object_label,wheel_position,side,visibility,crop_quality,box_source,image_split,vehicle_type,viewpoint,notes,sample_id,dataset_name,dataset_root,crop_rel_path,crop_abs_path,row_idx,file_exists,image_width,image_height,aspect_ratio,file_size_bytes,md5,is_tiny,is_huge,is_corrupt,quality_flags,split
valid_wheel_candidate/20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,934,1289,1033,1411,919,1271,1048,1429,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000458,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj000__label1.jpg,458,True,129,158,0.8164556962025317,8701,c5c4d8ed54b46c861a075bdbed1230a5,False,False,False,,train
valid_wheel_candidate/20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg,1500,1321,1621,1430,1482,1305,1639,1446,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000459,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_42_46_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_F_3264_2448.jpg__obj001__label1.jpg,459,True,157,141,1.1134751773049645,9221,d637d23f428067c2aeac169b8659e01b,False,False,False,,train
invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,2247,776,2289,813,2241,770,2295,819,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000460,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj000__label0.jpg,460,True,54,49,1.1020408163265305,2122,f969c93d523d7db283838a123d7fb5ed,False,False,False,,validation
invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,2201,717,2264,785,2192,707,2273,795,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000461,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj001__label0.jpg,461,True,81,88,0.9204545454545454,4535,eb81d22e1cd8bba745b3a7719691688b,False,False,False,,validation
valid_wheel_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj002__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1480,307,1554,410,1469,292,1565,425,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000462,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj002__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj002__label1.jpg,462,True,96,133,0.7218045112781954,6289,14634c3d653bdff993bb573bb46c890a,False,False,False,,validation
invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj003__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,2016,568,2061,611,2009,562,2068,617,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000463,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj003__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj003__label0.jpg,463,True,59,55,1.0727272727272728,2566,1f3046d06112f434c56f381638252a89,False,False,False,,validation
valid_wheel_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj004__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1767,506,1838,587,1756,494,1849,599,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000464,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj004__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj004__label1.jpg,464,True,93,105,0.8857142857142857,5345,27b6d0abd742283791996b8848875800,False,False,False,,validation
invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj005__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1923,502,1975,556,1915,494,1983,564,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000465,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj005__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj005__label0.jpg,465,True,68,70,0.9714285714285714,3181,b44d16da87a947e7f0ed2d1ac6d717cd,False,False,False,,validation
invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj006__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1606,418,1633,467,1602,411,1637,474,non_wheel_candidate,unknown,unknown,unknown,good,manual,unassigned,3_wheeler,unknown,,labeled_crops_000466,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj006__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_03_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj006__label0.jpg,466,True,35,63,0.5555555555555556,1648,dbdfcbe99421ddeff5a3fcf8ae3c788e,False,False,False,,validation
valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1445,737,1530,837,1432,722,1543,852,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000467,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj000__label1.jpg,467,True,111,130,0.8538461538461538,6866,5bf847f4a4bf7e339e7bd3281c206201,False,False,False,,train
valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,2260,1192,2348,1286,2247,1178,2361,1300,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000468,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj001__label1.jpg,468,True,114,122,0.9344262295081968,6839,a34cb80fe95d8591c56e79c2371fc6a7,False,False,False,,train
valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj002__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1971,1035,2064,1144,1957,1019,2078,1160,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000469,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj002__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj002__label1.jpg,469,True,121,141,0.8581560283687943,7708,4af514995ab4fe2a0b58c9890cb9975b,False,False,False,,train
invalid_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj003__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1063,441,1094,482,1058,435,1099,488,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000470,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj003__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj003__label0.jpg,470,True,41,53,0.7735849056603774,2017,441092c50a8513f6bb3f90f18729de75,False,False,False,,train
valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj004__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1766,915,1837,994,1755,903,1848,1006,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000471,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj004__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj004__label1.jpg,471,True,93,103,0.9029126213592233,4971,7fe15b37be04c0d26de86155007f6aef,False,False,False,,train
invalid_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj005__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1599,852,1653,888,1591,847,1661,893,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000472,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj005__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj005__label0.jpg,472,True,70,46,1.5217391304347827,2268,9c2eeb6bf03d2ee39dde812ee0a33f93,False,False,False,,train
invalid_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj006__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg,1143,489,1152,521,1142,484,1153,526,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000473,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj006__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_12_52_27_000_9AsPl5ONKjQl9utTL9o7Ixykaao1_F_3264_2448.jpg__obj006__label0.jpg,473,True,11,42,0.2619047619047619,1069,d062bf15cbabe21b8b0873df3664ec9f,True,False,False,tiny_crop,train
valid_wheel_candidate/20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg__obj000__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg,20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg,2583,927,2703,1044,2565,909,2721,1062,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000474,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg__obj000__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg__obj000__label1.jpg,474,True,156,153,1.0196078431372548,9740,c738d48ee7be75f8074899824aaf3257,False,False,False,,test
valid_wheel_candidate/20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg__obj001__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg,20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg,2084,925,2195,1034,2067,909,2212,1050,wheel,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000475,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg__obj001__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_12_56_51_000_0EI8ifPIbbSoraJLbiEzOTOPT8k2_T_1952_4160.jpg__obj001__label1.jpg,475,True,145,141,1.0283687943262412,8957,376f06790a55dfcb484f4e5518c0b3df,False,False,False,,test
invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj000__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,1572,1301,1619,1431,1565,1281,1626,1451,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000476,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj000__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj000__label0.jpg,476,True,61,170,0.3588235294117647,3519,6c699ce7a8b3ff8875595796705ebb35,False,False,False,,test
invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj001__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,1856,1231,1910,1324,1848,1217,1918,1338,non_wheel_candidate,unknown,unknown,unknown,good,imported_xml,unassigned,3_wheeler,unknown,,labeled_crops_000477,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj001__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj001__label0.jpg,477,True,70,121,0.5785123966942148,2635,4d10cdd7d974af97c05abb7a379177f9,False,False,False,,test
invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj002__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,3508,415,3590,477,3496,406,3602,486,non_wheel_candidate,unknown,unknown,unknown,good,manual,unassigned,3_wheeler,unknown,,labeled_crops_000478,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj002__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj002__label0.jpg,478,True,106,80,1.325,3443,d154905a8cb751e24f091ae7837e7051,False,False,False,,test
invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj003__label0.jpg,0,invalid_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,3392,450,3442,496,3384,443,3450,503,non_wheel_candidate,unknown,unknown,unknown,good,manual,unassigned,3_wheeler,unknown,,labeled_crops_000479,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,invalid_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj003__label0.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\invalid_candidate\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj003__label0.jpg,479,True,66,60,1.1,1981,082665fc38b6dcada390bdf4650c4ba6,False,False,False,,test
valid_wheel_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj004__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,3748,922,3919,1089,3722,897,3945,1114,wheel,unknown,unknown,unknown,good,manual,unassigned,3_wheeler,unknown,,labeled_crops_000480,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj004__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj004__label1.jpg,480,True,223,217,1.0276497695852536,17200,b935f3a12eba32e9c784cf721362fb2a,False,False,False,,test
valid_wheel_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj005__label1.jpg,1,valid_wheel_candidate,C:\Users\rusin\Downloads\Telegram Desktop\wheel_labeling_girlfriend_30\images\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg,2459,1270,2660,1480,2429,1238,2690,1512,wheel,unknown,unknown,unknown,good,manual,unassigned,3_wheeler,unknown,,labeled_crops_000481,labeled_crops,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops,valid_wheel_candidate/20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj005__label1.jpg,C:\Users\user\Downloads\transformers\ass3\labeled_crops\labeled_crops\valid_wheel_candidate\20210505_13_54_05_000_gKD4kkb85Ab4NBvHrxc7pAExtb83_T_1844_4000.jpg__obj005__label1.jpg,481,True,261,274,0.9525547445255474,19026,1eafb52ad1a93c56931ab14b569ecd77,False,False,False,,test
